time,symbol,pnl,cum_pnl
2018-01-29T00:24:00,XBTUSD,-0.17408969811575434,-0.17408969811575434
2018-01-29T00:37:00,XBTUSD,0.05349300875509009,-0.12059668936066426
2018-01-29T01:17:00,XBTUSD,-0.17413233423868527,-0.2947290235993495
2018-01-29T01:21:00,XBTUSD,-0.1820787612470253,-0.47680778484637476
2018-01-29T01:27:00,XBTUSD,-0.24589366103173146,-0.7227014458781063
2018-01-29T01:37:00,XBTUSD,0.08299743618480686,-0.6397040096932994
2018-01-29T01:41:00,XBTUSD,-0.19940113113890173,-0.8391051408322012
2018-01-29T01:48:00,XBTUSD,0.26857879746709307,-0.5705263433651082
2018-01-29T01:56:00,XBTUSD,0.11554514992272133,-0.45498119344238686
2018-01-29T02:03:00,XBTUSD,-0.17881014387229224,-0.6337913373146791
2018-01-29T02:18:00,XBTUSD,-0.16628947987447845,-0.8000808171891576
2018-01-29T02:39:00,XBTUSD,0.18275708045884123,-0.6173237367303164
2018-01-29T02:47:00,XBTUSD,0.08225173118542359,-0.5350720055448928
2018-01-29T02:51:00,XBTUSD,0.06535352380369056,-0.46971848174120223
2018-01-29T03:08:00,XBTUSD,0.08156111518284521,-0.38815736655835703
2018-01-29T03:58:00,XBTUSD,0.0811547688402869,-0.30700259771807015
2018-01-29T04:44:00,XBTUSD,-0.16601079588809345,-0.47301339360616357
2018-01-29T04:51:00,XBTUSD,0.04978766735687394,-0.4232257262492896
2018-01-29T06:11:00,XBTUSD,-0.17020272184787175,-0.5934284480971613
2018-01-29T06:17:00,XBTUSD,-0.19195565731246428,-0.7853841054096256
2018-01-29T06:30:00,XBTUSD,0.06268920667507538,-0.7226948987345502
2018-01-29T06:32:00,XBTUSD,0.1144764165642319,-0.6082184821703183
2018-01-29T07:42:00,XBTUSD,-0.1823742784032582,-0.7905927605735765
2018-01-29T07:46:00,XBTUSD,0.1000845828328419,-0.6905081777407346
2018-01-29T08:00:00,XBTUSD,0.04383547747148289,-0.6466727002692517
2018-01-29T08:18:00,XBTUSD,0.02672123673128384,-0.6199514635379679
2018-01-29T08:34:00,XBTUSD,-0.19651576485734573,-0.8164672283953136
2018-01-29T08:40:00,XBTUSD,0.03140908071095339,-0.7850581476843602
2018-01-29T10:23:00,XBTUSD,0.06832595680379347,-0.7167321908805667
2018-01-29T10:36:00,XBTUSD,0.12249306657898092,-0.5942391243015858
2018-01-29T10:38:00,XBTUSD,0.03617457208809655,-0.5580645522134892
2018-01-29T10:40:00,XBTUSD,0.04743608340392319,-0.5106284688095659
2018-01-29T10:53:00,XBTUSD,0.024083986281784212,-0.4865444825277817
2018-01-29T11:01:00,XBTUSD,0.060899346353140524,-0.42564513617464117
2018-01-29T11:27:00,XBTUSD,-0.06697618289272708,-0.4926213190673683
2018-01-29T11:39:00,XBTUSD,-0.18487569776307497,-0.6774970168304433
2018-01-29T11:53:00,XBTUSD,-0.16792707466796744,-0.8454240914984107
2018-01-29T12:16:00,XBTUSD,-0.16979358321736168,-1.0152176747157724
2018-01-29T12:42:00,XBTUSD,0.05346693636145911,-0.9617507383543132
2018-01-29T12:46:00,XBTUSD,0.046302973667238956,-0.9154477646870742
2018-01-29T13:08:00,XBTUSD,0.05782493787032168,-0.8576228268167525
2018-01-29T14:04:00,XBTUSD,-0.1773105617697237,-1.0349333885864762
2018-01-29T15:23:00,XBTUSD,0.05871636739173078,-0.9762170211947454
2018-01-29T15:47:00,XBTUSD,0.0896947122036497,-0.8865223089910957
2018-01-29T18:20:00,XBTUSD,0.14099660411236098,-0.7455257048787347
2018-01-29T18:40:00,XBTUSD,0.17163832840910437,-0.5738873764696304
2018-01-29T19:11:00,XBTUSD,0.07019702567401526,-0.5036903507956152
2018-01-29T19:13:00,XBTUSD,0.043821601045300786,-0.4598687497503144
2018-01-29T19:37:00,XBTUSD,0.07204005421256253,-0.38782869553775184
2018-01-29T20:42:00,XBTUSD,0.04330856262648607,-0.34452013291126576
2018-01-29T20:44:00,XBTUSD,0.03547266329089239,-0.3090474696203734
2018-01-29T21:04:00,XBTUSD,0.058337622600172015,-0.2507098470202014
2018-01-29T22:36:00,XBTUSD,0.08081352813135864,-0.16989631888884274
2018-01-29T22:45:00,XBTUSD,-0.2147991284239886,-0.38469544731283134
2018-01-29T23:03:00,XBTUSD,0.1356854992949685,-0.24900994801786283
2018-01-29T23:39:00,XBTUSD,-0.1969983678821376,-0.44600831590000045
2018-01-29T23:51:00,XBTUSD,0.1915047259025049,-0.25450358999749556
2018-01-29T23:53:00,XBTUSD,0.03616820258030356,-0.218335387417192
2018-01-30T00:00:00,XBTUSD,-0.016186518646582423,-0.23452190606377443
