time,symbol,id,side,qty,filled,price,type,status,status_msg
2017-12-22T16:20:00,Symbol.XBTUSD,bitme_0,buy,2533.0,2533.0,12668.0,limit,filled,
2017-12-22T16:21:00,Symbol.XBTUSD,bitme_1,sell,-2533.0,0.0,12982.8,limit,canceled,liquidation
2017-12-22T16:27:00,Symbol.XBTUSD,bitme_2,buy,2540.0,2535.0,12700.0,limit,canceled,liquidation
2017-12-22T16:28:00,Symbol.XBTUSD,bitme_3,sell,-2535.0,0.0,12903.7,limit,canceled,liquidation
2017-12-22T16:28:00,Symbol.XBTUSD,bitme_4,buy,2485.0,1464.0,12428.5,limit,canceled,liquidation
2017-12-22T16:29:00,Symbol.XBTUSD,bitme_5,sell,-1464.0,0.0,12899.8,limit,canceled,liquidation
2017-12-22T16:29:00,Symbol.XBTUSD,bitme_6,sell,-6532.0,-6532.0,nan,market,filled,liquidation
2017-12-22T16:29:00,Symbol.XBTUSD,bitme_7,buy,2465.0,2465.0,12329.0,limit,filled,
2017-12-22T16:30:00,Symbol.XBTUSD,bitme_8,sell,-2465.0,-2465.0,12891.8,limit,filled,
2017-12-22T16:30:00,Symbol.XBTUSD,bitme_9,buy,2490.0,2490.0,12453.0,limit,filled,
2017-12-22T16:31:00,Symbol.XBTUSD,bitme_10,sell,-2490.0,-2490.0,12879.7,limit,filled,
2017-12-22T16:32:00,Symbol.XBTUSD,bitme_11,buy,2484.0,2484.0,12420.0,limit,filled,
2017-12-22T16:33:00,Symbol.XBTUSD,bitme_12,sell,-2484.0,-2484.0,12855.0,limit,filled,
2017-12-22T16:41:00,Symbol.XBTUSD,bitme_13,sell,-2588.0,-2588.0,12943.0,limit,filled,
2017-12-22T16:41:00,Symbol.XBTUSD,bitme_14,sell,-2588.0,-2588.0,12943.0,limit,filled,
2017-12-22T16:42:00,Symbol.XBTUSD,bitme_15,buy,2588.0,0.0,12515.9,limit,canceled,liquidation
2017-12-22T16:42:00,Symbol.XBTUSD,bitme_16,buy,2588.0,0.0,12515.9,limit,canceled,liquidation
2017-12-22T16:42:00,Symbol.XBTUSD,bitme_17,sell,-2589.0,-2589.0,12946.0,limit,filled,
2017-12-22T16:43:00,Symbol.XBTUSD,bitme_18,buy,2589.0,0.0,12532.7,limit,canceled,liquidation
2017-12-22T16:43:00,Symbol.XBTUSD,bitme_19,sell,-2602.0,-2602.0,13012.5,limit,filled,
2017-12-22T16:47:00,Symbol.XBTUSD,bitme_20,buy,1301.0,0.0,12547.0,limit,canceled,liquidation
2017-12-22T16:50:00,Symbol.XBTUSD,bitme_21,buy,1301.0,0.0,12547.0,limit,canceled,liquidation
2017-12-22T16:50:00,Symbol.XBTUSD,bitme_22,sell,-2608.0,-2608.0,13041.5,limit,filled,
2017-12-22T16:51:00,Symbol.XBTUSD,bitme_23,buy,2608.0,0.0,12649.9,limit,canceled,liquidation
2017-12-22T16:51:00,Symbol.XBTUSD,bitme_24,sell,-2618.0,-2618.0,13092.0,limit,filled,
2017-12-22T16:52:00,Symbol.XBTUSD,bitme_25,buy,2618.0,0.0,12668.9,limit,canceled,liquidation
2017-12-22T16:52:00,Symbol.XBTUSD,bitme_26,buy,15593.0,15593.0,nan,market,filled,liquidation
2017-12-22T16:52:00,Symbol.XBTUSD,bitme_27,sell,-2633.0,0.0,13167.5,limit,canceled,requested by user
2017-12-22T17:01:00,Symbol.XBTUSD,bitme_28,buy,2569.0,2569.0,12845.5,limit,filled,
2017-12-22T17:02:00,Symbol.XBTUSD,bitme_29,sell,-1487.0,-1487.0,13012.9,limit,filled,
2017-12-22T17:02:00,Symbol.XBTUSD,bitme_30,buy,2568.0,2568.0,12841.5,limit,filled,
2017-12-22T17:03:00,Symbol.XBTUSD,bitme_31,sell,-954.0,-954.0,13009.4,limit,filled,
2017-12-22T17:03:00,Symbol.XBTUSD,bitme_32,sell,-2160.0,-2160.0,13009.4,limit,filled,
2017-12-22T17:03:00,Symbol.XBTUSD,bitme_33,buy,2565.0,2565.0,12829.0,limit,filled,
2017-12-22T17:04:00,Symbol.XBTUSD,bitme_34,sell,-64.0,-64.0,13005.2,limit,filled,
2017-12-22T17:04:00,Symbol.XBTUSD,bitme_35,sell,-1283.0,-1283.0,13005.2,limit,filled,
2017-12-22T17:04:00,Symbol.XBTUSD,bitme_36,sell,-204.0,-204.0,13005.2,limit,filled,
2017-12-22T17:05:00,Symbol.XBTUSD,bitme_37,sell,-64.0,-64.0,13005.2,limit,filled,
2017-12-22T17:05:00,Symbol.XBTUSD,bitme_38,sell,-1282.0,-1282.0,13005.2,limit,filled,
2017-12-22T17:05:00,Symbol.XBTUSD,bitme_39,sell,-204.0,-204.0,13005.2,limit,filled,
2017-12-22T17:11:00,Symbol.XBTUSD,bitme_40,sell,-2600.0,0.0,13004.5,limit,canceled,requested by user
2017-12-22T17:12:00,Symbol.XBTUSD,bitme_41,sell,-2602.0,-2602.0,13013.0,limit,filled,
2017-12-22T17:12:00,Symbol.XBTUSD,bitme_42,sell,-2602.0,-2602.0,13013.0,limit,filled,
2017-12-22T17:13:00,Symbol.XBTUSD,bitme_43,buy,2602.0,0.0,12853.1,limit,canceled,liquidation
2017-12-22T17:13:00,Symbol.XBTUSD,bitme_44,buy,2602.0,0.0,12853.1,limit,canceled,liquidation
2017-12-22T17:13:00,Symbol.XBTUSD,bitme_45,sell,-2621.0,-2621.0,13109.0,limit,filled,
2017-12-22T17:14:00,Symbol.XBTUSD,bitme_46,buy,2621.0,0.0,12860.3,limit,canceled,liquidation
2017-12-22T17:14:00,Symbol.XBTUSD,bitme_47,buy,7825.0,7825.0,nan,market,filled,liquidation
2017-12-22T17:14:00,Symbol.XBTUSD,bitme_48,sell,-2659.0,-2659.0,13298.5,limit,filled,
2017-12-22T17:15:00,Symbol.XBTUSD,bitme_49,buy,1330.0,1200.0,12861.5,limit,canceled,liquidation
2017-12-22T17:15:00,Symbol.XBTUSD,bitme_50,sell,-2633.0,-2633.0,13168.5,limit,filled,
2017-12-22T17:16:00,Symbol.XBTUSD,bitme_51,buy,2633.0,2411.0,12870.3,limit,canceled,liquidation
2017-12-22T17:16:00,Symbol.XBTUSD,bitme_52,buy,1329.0,1217.0,12870.3,limit,canceled,liquidation
2017-12-22T17:16:00,Symbol.XBTUSD,bitme_53,sell,-2666.0,-2666.0,13330.0,limit,filled,
2017-12-22T17:17:00,Symbol.XBTUSD,bitme_54,buy,2666.0,2473.0,12878.3,limit,canceled,liquidation
2017-12-22T17:17:00,Symbol.XBTUSD,bitme_55,sell,-2673.0,-2673.0,13367.0,limit,filled,
2017-12-22T17:18:00,Symbol.XBTUSD,bitme_56,buy,1337.0,1257.0,12887.2,limit,canceled,liquidation
2017-12-22T17:18:00,Symbol.XBTUSD,bitme_57,sell,-2662.0,-2662.0,13310.0,limit,filled,
2017-12-22T17:19:00,Symbol.XBTUSD,bitme_58,buy,1331.0,1269.0,12897.7,limit,canceled,liquidation
2017-12-22T17:23:00,Symbol.XBTUSD,bitme_59,buy,666.0,635.0,12897.7,limit,canceled,liquidation
2017-12-22T17:24:00,Symbol.XBTUSD,bitme_60,buy,665.0,634.0,12897.7,limit,canceled,liquidation
2017-12-22T17:24:00,Symbol.XBTUSD,bitme_61,sell,-2668.0,-2668.0,13342.0,limit,filled,
2017-12-22T17:26:00,Symbol.XBTUSD,bitme_62,buy,2668.0,2099.0,12977.8,limit,canceled,liquidation
2017-12-22T17:27:00,Symbol.XBTUSD,bitme_63,buy,668.0,525.0,12977.8,limit,canceled,liquidation
2017-12-22T17:28:00,Symbol.XBTUSD,bitme_64,buy,668.0,525.0,12977.8,limit,canceled,liquidation
2017-12-22T17:28:00,Symbol.XBTUSD,bitme_65,sell,-2676.0,0.0,13383.5,limit,canceled,liquidation
2017-12-22T17:36:00,Symbol.XBTUSD,bitme_66,buy,2616.0,2616.0,13083.5,limit,filled,
2017-12-22T17:37:00,Symbol.XBTUSD,bitme_67,buy,2619.0,1310.0,13096.0,limit,canceled,liquidation
2017-12-22T17:38:00,Symbol.XBTUSD,bitme_68,buy,2617.0,2607.0,13086.0,limit,canceled,liquidation
2017-12-22T17:39:00,Symbol.XBTUSD,bitme_69,sell,-747.0,0.0,13272.7,limit,canceled,liquidation
2017-12-22T17:39:00,Symbol.XBTUSD,bitme_70,buy,2580.0,2269.0,12900.0,limit,canceled,liquidation
2017-12-22T17:40:00,Symbol.XBTUSD,bitme_71,sell,-214.0,0.0,13273.0,limit,canceled,liquidation
2017-12-22T17:40:00,Symbol.XBTUSD,bitme_72,sell,-428.0,0.0,13273.0,limit,canceled,liquidation
2017-12-22T17:40:00,Symbol.XBTUSD,bitme_73,sell,-888.0,0.0,13273.0,limit,canceled,liquidation
2017-12-22T17:40:00,Symbol.XBTUSD,bitme_74,sell,-448.0,0.0,13273.0,limit,canceled,liquidation
2017-12-22T17:40:00,Symbol.XBTUSD,bitme_75,sell,-889.0,0.0,13273.0,limit,canceled,liquidation
2017-12-22T17:40:00,Symbol.XBTUSD,bitme_76,sell,-440.0,0.0,13273.0,limit,canceled,liquidation
2017-12-22T17:40:00,Symbol.XBTUSD,bitme_77,sell,-214.0,0.0,13273.0,limit,canceled,liquidation
2017-12-22T17:40:00,Symbol.XBTUSD,bitme_78,sell,-2269.0,0.0,13273.0,limit,canceled,liquidation
2017-12-22T17:40:00,Symbol.XBTUSD,bitme_79,sell,-453.0,0.0,13273.0,limit,canceled,liquidation
2017-12-22T17:40:00,Symbol.XBTUSD,bitme_80,buy,2558.0,2455.0,12792.0,limit,canceled,liquidation
2017-12-22T17:41:00,Symbol.XBTUSD,bitme_81,sell,-2455.0,0.0,13272.2,limit,canceled,liquidation
2017-12-22T17:41:00,Symbol.XBTUSD,bitme_82,sell,-9541.0,-9541.0,nan,market,filled,liquidation
2017-12-22T17:41:00,Symbol.XBTUSD,bitme_83,buy,2540.0,2540.0,12701.0,limit,filled,
2017-12-22T17:42:00,Symbol.XBTUSD,bitme_84,sell,-2540.0,0.0,13268.6,limit,canceled,liquidation
2017-12-22T17:42:00,Symbol.XBTUSD,bitme_85,buy,2562.0,2497.0,12813.5,limit,canceled,liquidation
2017-12-22T17:43:00,Symbol.XBTUSD,bitme_86,sell,-1308.0,0.0,13258.2,limit,canceled,liquidation
2017-12-22T17:43:00,Symbol.XBTUSD,bitme_87,buy,2560.0,2266.0,12802.0,limit,canceled,liquidation
2017-12-22T17:45:00,Symbol.XBTUSD,bitme_88,sell,-2266.0,0.0,13247.4,limit,canceled,liquidation
2017-12-22T17:45:00,Symbol.XBTUSD,bitme_89,sell,-1189.0,0.0,13247.4,limit,canceled,liquidation
2017-12-22T17:45:00,Symbol.XBTUSD,bitme_90,buy,2528.0,2255.0,12640.0,limit,canceled,liquidation
2017-12-22T17:46:00,Symbol.XBTUSD,bitme_91,sell,-2255.0,0.0,13211.7,limit,canceled,liquidation
2017-12-22T17:46:00,Symbol.XBTUSD,bitme_92,sell,-9558.0,-9558.0,nan,market,filled,liquidation
2017-12-22T17:46:00,Symbol.XBTUSD,bitme_93,buy,2504.0,2504.0,12524.5,limit,filled,
2017-12-22T17:47:00,Symbol.XBTUSD,bitme_94,sell,-2504.0,-2504.0,13187.6,limit,filled,
2017-12-22T17:47:00,Symbol.XBTUSD,bitme_95,buy,2516.0,2516.0,12581.0,limit,filled,
2017-12-22T17:48:00,Symbol.XBTUSD,bitme_96,sell,-2516.0,-2516.0,13161.9,limit,filled,
2017-12-22T18:04:00,Symbol.XBTUSD,bitme_97,buy,2536.0,2536.0,12681.5,limit,filled,
2017-12-22T18:05:00,Symbol.XBTUSD,bitme_98,sell,-2536.0,-2536.0,12947.4,limit,filled,
2017-12-22T18:07:00,Symbol.XBTUSD,bitme_99,buy,2531.0,2531.0,12656.5,limit,filled,
2017-12-22T18:08:00,Symbol.XBTUSD,bitme_100,sell,-1441.0,-1441.0,12889.8,limit,filled,
2017-12-22T18:08:00,Symbol.XBTUSD,bitme_101,buy,2519.0,2519.0,12599.0,limit,filled,
2017-12-22T18:09:00,Symbol.XBTUSD,bitme_102,sell,-829.0,-829.0,12875.5,limit,filled,
2017-12-22T18:09:00,Symbol.XBTUSD,bitme_103,sell,-2519.0,-2519.0,12875.5,limit,filled,
2017-12-22T18:09:00,Symbol.XBTUSD,bitme_104,buy,2523.0,2523.0,12616.0,limit,filled,
2017-12-22T18:10:00,Symbol.XBTUSD,bitme_105,sell,-261.0,-261.0,12863.6,limit,filled,
2017-12-22T18:10:00,Symbol.XBTUSD,bitme_106,sell,-2523.0,-2523.0,12863.6,limit,filled,
2017-12-22T18:21:00,Symbol.XBTUSD,bitme_107,sell,-2566.0,-2566.0,12834.0,limit,filled,
2017-12-22T18:22:00,Symbol.XBTUSD,bitme_108,sell,-2600.0,-2600.0,13001.0,limit,filled,
2017-12-22T18:23:00,Symbol.XBTUSD,bitme_109,buy,2600.0,0.0,12684.2,limit,canceled,liquidation
2017-12-22T18:23:00,Symbol.XBTUSD,bitme_110,sell,-2630.0,-2630.0,13153.0,limit,filled,
2017-12-22T18:24:00,Symbol.XBTUSD,bitme_111,buy,629.0,0.0,12683.5,limit,canceled,liquidation
2017-12-22T18:24:00,Symbol.XBTUSD,bitme_112,buy,1315.0,0.0,12683.5,limit,canceled,liquidation
2017-12-22T18:24:00,Symbol.XBTUSD,bitme_113,sell,-2611.0,-2611.0,13056.5,limit,filled,
2017-12-22T18:25:00,Symbol.XBTUSD,bitme_114,buy,626.0,0.0,12691.4,limit,canceled,liquidation
2017-12-22T18:25:00,Symbol.XBTUSD,bitme_115,buy,315.0,0.0,12691.4,limit,canceled,liquidation
2017-12-22T18:25:00,Symbol.XBTUSD,bitme_116,buy,658.0,0.0,12691.4,limit,canceled,liquidation
2017-12-22T18:25:00,Symbol.XBTUSD,bitme_117,buy,2611.0,0.0,12691.4,limit,canceled,liquidation
2017-12-22T18:25:00,Symbol.XBTUSD,bitme_118,sell,-2622.0,-2622.0,13114.0,limit,filled,
2017-12-22T18:26:00,Symbol.XBTUSD,bitme_119,buy,314.0,0.0,12699.9,limit,canceled,liquidation
2017-12-22T18:26:00,Symbol.XBTUSD,bitme_120,buy,2622.0,0.0,12699.9,limit,canceled,liquidation
2017-12-22T18:26:00,Symbol.XBTUSD,bitme_121,buy,626.0,0.0,12699.9,limit,canceled,liquidation
2017-12-22T18:26:00,Symbol.XBTUSD,bitme_122,buy,657.0,0.0,12699.9,limit,canceled,liquidation
2017-12-22T18:26:00,Symbol.XBTUSD,bitme_123,sell,-2664.0,-1332.0,13320.0,limit,canceled,liquidation
2017-12-22T18:27:00,Symbol.XBTUSD,bitme_124,buy,1332.0,0.0,12706.7,limit,canceled,liquidation
2017-12-22T18:27:00,Symbol.XBTUSD,bitme_125,buy,14361.0,14361.0,nan,market,filled,liquidation
2017-12-22T18:27:00,Symbol.XBTUSD,bitme_126,sell,-2630.0,-2630.0,13151.0,limit,filled,
2017-12-22T18:28:00,Symbol.XBTUSD,bitme_127,buy,2630.0,0.0,12721.3,limit,canceled,liquidation
2017-12-22T18:28:00,Symbol.XBTUSD,bitme_128,sell,-2645.0,-2645.0,13225.5,limit,filled,
2017-12-22T18:29:00,Symbol.XBTUSD,bitme_129,buy,2645.0,0.0,12741.9,limit,canceled,liquidation
2017-12-22T18:29:00,Symbol.XBTUSD,bitme_130,sell,-2645.0,-2645.0,13225.5,limit,filled,
2017-12-22T18:31:00,Symbol.XBTUSD,bitme_131,buy,1323.0,0.0,12763.5,limit,canceled,liquidation
2017-12-22T18:32:00,Symbol.XBTUSD,bitme_132,buy,661.0,0.0,12763.5,limit,canceled,liquidation
2017-12-22T18:33:00,Symbol.XBTUSD,bitme_133,buy,661.0,0.0,12763.5,limit,canceled,liquidation
2017-12-22T18:33:00,Symbol.XBTUSD,bitme_134,sell,-2666.0,-2666.0,13334.0,limit,filled,
2017-12-22T18:34:00,Symbol.XBTUSD,bitme_135,buy,2666.0,0.0,12831.6,limit,canceled,liquidation
2017-12-22T18:34:00,Symbol.XBTUSD,bitme_136,buy,10586.0,10586.0,nan,market,filled,liquidation
2017-12-22T18:34:00,Symbol.XBTUSD,bitme_137,sell,-2699.0,-2699.0,13499.0,limit,filled,
2017-12-22T18:35:00,Symbol.XBTUSD,bitme_138,buy,2699.0,0.0,12853.8,limit,canceled,liquidation
2017-12-22T18:35:00,Symbol.XBTUSD,bitme_139,sell,-2711.0,-2711.0,13558.5,limit,filled,
2017-12-22T18:36:00,Symbol.XBTUSD,bitme_140,buy,1356.0,0.0,12877.4,limit,canceled,liquidation
2017-12-22T18:36:00,Symbol.XBTUSD,bitme_141,sell,-2703.0,-2703.0,13519.0,limit,filled,
2017-12-22T18:37:00,Symbol.XBTUSD,bitme_142,buy,2703.0,0.0,12910.5,limit,canceled,liquidation
2017-12-22T18:37:00,Symbol.XBTUSD,bitme_143,sell,-2703.0,-2703.0,13519.0,limit,filled,
2017-12-22T18:38:00,Symbol.XBTUSD,bitme_144,buy,1352.0,0.0,12951.8,limit,canceled,liquidation
2017-12-22T18:48:00,Symbol.XBTUSD,bitme_145,buy,676.0,0.0,12951.8,limit,canceled,liquidation
2017-12-22T18:48:00,Symbol.XBTUSD,bitme_146,sell,-2698.0,-2698.0,13490.0,limit,filled,
2017-12-22T18:49:00,Symbol.XBTUSD,bitme_147,buy,675.0,0.0,13195.1,limit,canceled,liquidation
2017-12-22T18:49:00,Symbol.XBTUSD,bitme_148,buy,2698.0,0.0,13195.1,limit,canceled,liquidation
2017-12-22T18:49:00,Symbol.XBTUSD,bitme_149,buy,1355.0,0.0,13195.1,limit,canceled,liquidation
2017-12-22T18:49:00,Symbol.XBTUSD,bitme_150,sell,-2740.0,-1370.0,13700.0,limit,canceled,liquidation
2017-12-22T18:50:00,Symbol.XBTUSD,bitme_151,buy,1370.0,0.0,13213.8,limit,canceled,liquidation
2017-12-22T18:50:00,Symbol.XBTUSD,bitme_152,buy,14884.0,14884.0,nan,market,filled,liquidation
2017-12-22T18:50:00,Symbol.XBTUSD,bitme_153,sell,-2725.0,-2044.0,13625.5,limit,canceled,liquidation
2017-12-22T18:51:00,Symbol.XBTUSD,bitme_154,buy,1363.0,1363.0,13244.5,limit,filled,
2017-12-22T18:51:00,Symbol.XBTUSD,bitme_155,sell,-2712.0,-2712.0,13561.0,limit,filled,
2017-12-22T18:52:00,Symbol.XBTUSD,bitme_156,buy,681.0,681.0,13272.9,limit,filled,
2017-12-22T18:52:00,Symbol.XBTUSD,bitme_157,buy,1993.0,1993.0,13272.9,limit,filled,
2017-12-22T18:52:00,Symbol.XBTUSD,bitme_158,sell,-2712.0,-2712.0,13560.0,limit,filled,
2017-12-22T18:53:00,Symbol.XBTUSD,bitme_159,buy,719.0,718.0,13297.1,limit,canceled,liquidation
2017-12-22T18:53:00,Symbol.XBTUSD,bitme_160,buy,2712.0,2707.0,13297.1,limit,canceled,liquidation
2017-12-22T18:53:00,Symbol.XBTUSD,bitme_161,sell,-2713.0,-2713.0,13565.0,limit,filled,
2017-12-22T18:54:00,Symbol.XBTUSD,bitme_162,buy,1357.0,1357.0,13311.6,limit,filled,
2017-12-22T19:05:00,Symbol.XBTUSD,bitme_163,buy,678.0,678.0,13311.6,limit,filled,
2017-12-22T19:08:00,Symbol.XBTUSD,bitme_164,sell,-2709.0,-2709.0,13548.5,limit,filled,
2017-12-22T19:09:00,Symbol.XBTUSD,bitme_165,buy,678.0,339.0,13428.7,limit,canceled,liquidation
2017-12-22T19:09:00,Symbol.XBTUSD,bitme_166,buy,2709.0,1355.0,13428.7,limit,canceled,liquidation
2017-12-22T19:09:00,Symbol.XBTUSD,bitme_167,sell,-2714.0,-2714.0,13574.5,limit,filled,
2017-12-22T19:10:00,Symbol.XBTUSD,bitme_168,buy,2714.0,1357.0,13451.5,limit,canceled,liquidation
2017-12-22T19:10:00,Symbol.XBTUSD,bitme_169,sell,-2715.0,-1358.0,13576.5,limit,canceled,liquidation
2017-12-22T19:11:00,Symbol.XBTUSD,bitme_170,buy,1358.0,679.0,13464.2,limit,canceled,liquidation
2017-12-22T19:11:00,Symbol.XBTUSD,bitme_171,sell,-2710.0,-1355.0,13553.5,limit,canceled,liquidation
2017-12-22T19:12:00,Symbol.XBTUSD,bitme_172,buy,1355.0,0.0,13469.3,limit,canceled,invalid price
2017-12-22T19:12:00,Symbol.XBTUSD,bitme_173,buy,1355.0,1355.0,nan,market,filled,
2017-12-22T19:12:00,Symbol.XBTUSD,bitme_174,buy,2680.0,2299.0,13400.0,limit,canceled,liquidation
2017-12-22T19:13:00,Symbol.XBTUSD,bitme_175,buy,2659.0,2659.0,13299.5,limit,filled,
2017-12-22T19:14:00,Symbol.XBTUSD,bitme_176,buy,2659.0,2659.0,13297.5,limit,filled,
2017-12-22T19:15:00,Symbol.XBTUSD,bitme_177,sell,-322.0,0.0,13538.7,limit,canceled,liquidation
2017-12-22T19:15:00,Symbol.XBTUSD,bitme_178,sell,-161.0,0.0,13538.7,limit,canceled,liquidation
2017-12-22T19:15:00,Symbol.XBTUSD,bitme_179,buy,2664.0,0.0,13323.5,limit,canceled,liquidation
2017-12-22T19:16:00,Symbol.XBTUSD,bitme_180,sell,-90.0,0.0,13533.7,limit,canceled,liquidation
2017-12-22T19:16:00,Symbol.XBTUSD,bitme_181,sell,-339.0,0.0,13533.7,limit,canceled,liquidation
2017-12-22T19:16:00,Symbol.XBTUSD,bitme_182,buy,2658.0,2658.0,13293.0,limit,filled,
2017-12-22T19:17:00,Symbol.XBTUSD,bitme_183,sell,-481.0,0.0,13528.0,limit,canceled,liquidation
2017-12-22T19:17:00,Symbol.XBTUSD,bitme_184,sell,-853.0,0.0,13528.0,limit,canceled,liquidation
2017-12-22T19:17:00,Symbol.XBTUSD,bitme_185,sell,-291.0,0.0,13528.0,limit,canceled,liquidation
2017-12-22T19:17:00,Symbol.XBTUSD,bitme_186,sell,-88.0,0.0,13528.0,limit,canceled,liquidation
2017-12-22T19:17:00,Symbol.XBTUSD,bitme_187,sell,-2560.0,0.0,13528.0,limit,canceled,liquidation
2017-12-22T19:17:00,Symbol.XBTUSD,bitme_188,sell,-334.0,0.0,13528.0,limit,canceled,liquidation
2017-12-22T19:17:00,Symbol.XBTUSD,bitme_189,buy,2624.0,2624.0,13122.0,limit,filled,
2017-12-22T19:18:00,Symbol.XBTUSD,bitme_190,sell,-2624.0,0.0,13525.5,limit,canceled,liquidation
2017-12-22T19:18:00,Symbol.XBTUSD,bitme_191,buy,2630.0,2630.0,13154.5,limit,filled,
2017-12-22T19:19:00,Symbol.XBTUSD,bitme_192,sell,-200.0,0.0,13515.8,limit,canceled,liquidation
2017-12-22T19:19:00,Symbol.XBTUSD,bitme_193,sell,-2630.0,0.0,13515.8,limit,canceled,liquidation
2017-12-22T19:20:00,Symbol.XBTUSD,bitme_194,sell,-142.0,0.0,13515.8,limit,canceled,liquidation
2017-12-22T19:20:00,Symbol.XBTUSD,bitme_195,sell,-49.0,0.0,13515.8,limit,canceled,liquidation
2017-12-22T19:20:00,Symbol.XBTUSD,bitme_196,buy,2640.0,2640.0,13200.0,limit,filled,
2017-12-22T19:21:00,Symbol.XBTUSD,bitme_197,sell,-1736.0,0.0,13500.2,limit,canceled,liquidation
2017-12-22T19:21:00,Symbol.XBTUSD,bitme_198,buy,2626.0,2626.0,13130.0,limit,filled,
2017-12-22T19:22:00,Symbol.XBTUSD,bitme_199,sell,-2626.0,0.0,13489.4,limit,canceled,liquidation
2017-12-22T19:22:00,Symbol.XBTUSD,bitme_200,buy,2626.0,2626.0,13130.0,limit,filled,
2017-12-22T19:23:00,Symbol.XBTUSD,bitme_201,sell,-2626.0,0.0,13478.9,limit,canceled,liquidation
2017-12-22T19:24:00,Symbol.XBTUSD,bitme_202,buy,2615.0,2615.0,13075.5,limit,filled,
2017-12-22T19:25:00,Symbol.XBTUSD,bitme_203,sell,-1308.0,0.0,13454.1,limit,canceled,liquidation
2017-12-22T19:25:00,Symbol.XBTUSD,bitme_204,buy,2613.0,2613.0,13067.5,limit,filled,
2017-12-22T19:26:00,Symbol.XBTUSD,bitme_205,sell,-2613.0,0.0,13438.5,limit,canceled,liquidation
2017-12-22T19:26:00,Symbol.XBTUSD,bitme_206,sell,-1307.0,0.0,13438.5,limit,canceled,liquidation
2017-12-22T19:28:00,Symbol.XBTUSD,bitme_207,sell,-528.0,0.0,13438.5,limit,canceled,liquidation
2017-12-22T19:29:00,Symbol.XBTUSD,bitme_208,sell,-98.0,0.0,13438.5,limit,canceled,liquidation
2017-12-22T19:29:00,Symbol.XBTUSD,bitme_209,sell,-1.0,0.0,13438.5,limit,canceled,liquidation
2017-12-22T19:29:00,Symbol.XBTUSD,bitme_210,sell,-376.0,0.0,13438.5,limit,canceled,liquidation
2017-12-22T19:33:00,Symbol.XBTUSD,bitme_211,buy,2618.0,2618.0,13093.0,limit,filled,
2017-12-22T19:34:00,Symbol.XBTUSD,bitme_212,sell,-2618.0,0.0,13282.5,limit,canceled,liquidation
2017-12-22T19:34:00,Symbol.XBTUSD,bitme_213,buy,2623.0,2623.0,13115.5,limit,filled,
2017-12-22T19:35:00,Symbol.XBTUSD,bitme_214,sell,-2623.0,0.0,13269.7,limit,canceled,liquidation
2017-12-22T19:37:00,Symbol.XBTUSD,bitme_215,buy,2619.0,2582.0,13097.5,limit,canceled,liquidation
2017-12-22T19:38:00,Symbol.XBTUSD,bitme_216,sell,-2582.0,0.0,13240.8,limit,canceled,liquidation
2017-12-22T19:38:00,Symbol.XBTUSD,bitme_217,sell,-32737.0,-32737.0,nan,market,filled,liquidation
2017-12-22T19:38:00,Symbol.XBTUSD,bitme_218,buy,2576.0,2576.0,12880.5,limit,filled,
2017-12-22T19:39:00,Symbol.XBTUSD,bitme_219,buy,2564.0,2564.0,12824.0,limit,filled,
2017-12-22T19:40:00,Symbol.XBTUSD,bitme_220,sell,-2564.0,-2564.0,13229.9,limit,filled,
2017-12-22T19:40:00,Symbol.XBTUSD,bitme_221,buy,2574.0,2574.0,12872.0,limit,filled,
2017-12-22T19:41:00,Symbol.XBTUSD,bitme_222,sell,-2574.0,-2574.0,13217.7,limit,filled,
2017-12-22T19:41:00,Symbol.XBTUSD,bitme_223,sell,-2576.0,-2576.0,13217.7,limit,filled,
2017-12-22T19:41:00,Symbol.XBTUSD,bitme_224,buy,2582.0,2582.0,12913.0,limit,filled,
2017-12-22T19:42:00,Symbol.XBTUSD,bitme_225,sell,-2582.0,-2582.0,13207.1,limit,filled,
2017-12-22T19:42:00,Symbol.XBTUSD,bitme_226,buy,2583.0,2583.0,12916.0,limit,filled,
2017-12-22T19:43:00,Symbol.XBTUSD,bitme_227,sell,-2522.0,-2522.0,13197.0,limit,filled,
2017-12-22T19:43:00,Symbol.XBTUSD,bitme_228,buy,2576.0,2576.0,12883.0,limit,filled,
2017-12-22T19:44:00,Symbol.XBTUSD,bitme_229,sell,-2576.0,-2576.0,13184.9,limit,filled,
2017-12-22T19:44:00,Symbol.XBTUSD,bitme_230,sell,-61.0,-61.0,13184.9,limit,filled,
2017-12-22T19:59:00,Symbol.XBTUSD,bitme_231,sell,-2656.0,-2656.0,13280.0,limit,filled,
2017-12-22T19:59:00,Symbol.XBTUSD,bitme_232,sell,-2656.0,-2656.0,13280.0,limit,filled,
2017-12-22T20:00:00,Symbol.XBTUSD,bitme_233,buy,2656.0,0.0,12996.1,limit,canceled,liquidation
2017-12-22T20:00:00,Symbol.XBTUSD,bitme_234,buy,2656.0,0.0,12996.1,limit,canceled,liquidation
2017-12-22T20:00:00,Symbol.XBTUSD,bitme_235,sell,-2661.0,-2661.0,13305.0,limit,filled,
2017-12-22T20:01:00,Symbol.XBTUSD,bitme_236,buy,2126.0,0.0,13010.1,limit,canceled,liquidation
