time,symbol,pnl,cum_pnl
2018-01-29T00:24:00,XBTUSD,-2.6122428413142784,-2.6122428413142784
2018-01-29T00:37:00,XBTUSD,0.8025317092210452,-1.8097111320932333
2018-01-29T01:17:00,XBTUSD,-2.612654467236045,-4.422365599329279
2018-01-29T01:21:00,XBTUSD,-2.731181418705426,-7.153547018034705
2018-01-29T01:27:00,XBTUSD,-3.6890463772004023,-10.842593395235108
2018-01-29T01:37:00,XBTUSD,1.2451077937609747,-9.597485601474133
2018-01-29T01:41:00,XBTUSD,-2.9920719995234144,-12.589557600997548
2018-01-29T01:48:00,XBTUSD,4.028681962006396,-8.560875638991153
2018-01-29T01:56:00,XBTUSD,1.7335329287218948,-6.827342710269258
2018-01-29T02:03:00,XBTUSD,-2.682389411703013,-9.509732121972272
2018-01-29T02:18:00,XBTUSD,-2.494563622191577,-12.004295744163848
2018-01-29T02:39:00,XBTUSD,2.7416816869902925,-9.262614057173556
2018-01-29T02:47:00,XBTUSD,1.2341389498255124,-8.028475107348044
2018-01-29T02:51:00,XBTUSD,0.9803028570553584,-7.048172250292685
2018-01-29T03:08:00,XBTUSD,1.2236326883300996,-5.8245395619625855
2018-01-29T03:58:00,XBTUSD,1.2175373697555203,-4.607002192207065
2018-01-29T04:44:00,XBTUSD,-2.490381820170306,-7.097384012377371
2018-01-29T04:51:00,XBTUSD,0.7468367802120786,-6.350547232165292
2018-01-29T06:11:00,XBTUSD,-2.553040827718076,-8.903588059883369
2018-01-29T06:17:00,XBTUSD,-2.8799317897630594,-11.783519849646428
2018-01-29T06:30:00,XBTUSD,0.940450045138096,-10.843069804508332
2018-01-29T06:32:00,XBTUSD,1.7171462484635243,-9.125923556044807
2018-01-29T07:42:00,XBTUSD,-2.735614176048873,-11.86153773209368
2018-01-29T07:46:00,XBTUSD,1.5012687424925835,-10.360268989601096
2018-01-29T08:00:00,XBTUSD,0.6577685781306071,-9.702500411470488
2018-01-29T08:18:00,XBTUSD,0.40090276918502493,-9.301597642285463
2018-01-29T08:34:00,XBTUSD,-2.9483550026956187,-12.249952644981082
2018-01-29T08:40:00,XBTUSD,0.47113621066425526,-11.778816434316827
2018-01-29T10:23:00,XBTUSD,1.0251637534898945,-10.753652680826931
2018-01-29T10:36:00,XBTUSD,1.8381021671395388,-8.915550513687393
2018-01-29T10:38:00,XBTUSD,0.5427153910594638,-8.37283512262793
2018-01-29T10:40:00,XBTUSD,0.7117523595743105,-7.661082763053619
2018-01-29T10:53:00,XBTUSD,0.36129203517225417,-7.299790727881365
2018-01-29T11:01:00,XBTUSD,0.9138429989969691,-6.385947728884395
2018-01-29T11:27:00,XBTUSD,-1.0048682623892802,-7.3908159912736755
2018-01-29T11:39:00,XBTUSD,-2.773636032414752,-10.164452023688428
2018-01-29T11:53:00,XBTUSD,-2.518906120019467,-12.683358143707895
2018-01-29T12:16:00,XBTUSD,-2.546981244190738,-15.230339387898633
2018-01-29T12:42:00,XBTUSD,0.8020283154793351,-14.428311072419298
2018-01-29T12:46:00,XBTUSD,0.6945655755582525,-13.733745496861046
2018-01-29T13:08:00,XBTUSD,0.8674003282446385,-12.866345168616407
2018-01-29T14:04:00,XBTUSD,-2.6598991196161315,-15.526244288232538
2018-01-29T15:23:00,XBTUSD,0.8809298223431106,-14.645314465889427
2018-01-29T15:47:00,XBTUSD,1.3457031225443659,-13.299611343345061
2018-01-29T18:20:00,XBTUSD,2.11494906168546,-11.184662281659602
2018-01-29T18:40:00,XBTUSD,2.5745749261366107,-8.61008735552299
2018-01-29T19:11:00,XBTUSD,1.0533631426320171,-7.556724212890973
2018-01-29T19:13:00,XBTUSD,0.6574419213325484,-6.899282291558425
2018-01-29T19:37:00,XBTUSD,1.0808906480064588,-5.818391643551966
2018-01-29T20:42:00,XBTUSD,0.6498033842193909,-5.168588259332575
2018-01-29T20:44:00,XBTUSD,0.5321058350164494,-4.636482424316125
2018-01-29T21:04:00,XBTUSD,0.8753000994890651,-3.76118232482706
2018-01-29T22:36:00,XBTUSD,1.212202921970425,-2.5489794028566353
2018-01-29T22:45:00,XBTUSD,-3.221986926359874,-5.77096632921651
2018-01-29T23:03:00,XBTUSD,2.0354677677577016,-3.735498561458808
2018-01-29T23:39:00,XBTUSD,-2.9553317539786415,-6.6908303154374495
2018-01-29T23:51:00,XBTUSD,2.8730820221476794,-3.81774829328977
2018-01-29T23:53:00,XBTUSD,0.5425392721886558,-3.2752090211011144
2018-01-30T00:00:00,XBTUSD,-0.24287049541592678,-3.5180795165170413
