time,symbol,pnl,cum_pnl
2018-01-29T04:42:00,XBTUSD,0.23551155145044586,0.23551155145044586
2018-01-29T06:12:00,XBTUSD,0.21807967680970758,0.4535912282601534
2018-01-29T06:17:00,XBTUSD,-0.19195565731246428,0.26163557094768913
2018-01-29T08:04:00,XBTUSD,-0.16636893979110257,0.09526663115658657
2018-01-29T08:33:00,XBTUSD,0.28744752351660546,0.38271415467319203
2018-01-29T11:27:00,XBTUSD,0.22538362365550918,0.6080977783287012
2018-01-29T11:39:00,XBTUSD,-0.18487569776307497,0.42322208056562616
2018-01-29T11:53:00,XBTUSD,-0.16792707466796744,0.25529500589765874
2018-01-29T14:34:00,XBTUSD,0.5662310877613589,0.8215260936590176
2018-01-29T15:41:00,XBTUSD,0.3045646095531167,1.1260907032121343
2018-01-29T15:47:00,XBTUSD,0.20550420024666297,1.3315949034587973
2018-01-29T18:20:00,XBTUSD,0.1482539310376772,1.4798488344964744
2018-01-29T18:43:00,XBTUSD,0.23252953339572285,1.7123783678921973
2018-01-29T19:37:00,XBTUSD,0.1338401290286608,1.8462184969208582
2018-01-29T21:42:00,XBTUSD,0.11119746044376642,1.9574159573646246
2018-01-29T22:36:00,XBTUSD,0.12786248823281993,2.0852784455974445
2018-01-29T22:45:00,XBTUSD,-0.2147991284239886,1.870479317173456
2018-01-29T23:40:00,XBTUSD,0.37255630928654754,2.2430356264600033
2018-01-30T00:00:00,XBTUSD,0.1281352041961887,2.371170830656192
