time,low,high,open,close,volume
2017-05-25T02:46:00,200.21,202.49,200.52,202.49,272.05477574
2017-05-25T02:46:30,200.49,201.22,201.22,200.49,46.82563892
2017-05-25T02:47:00,200.5,200.66,200.65,200.65,65.75188267
2017-05-25T02:47:30,200.62,202.2,200.62,200.76,98.75358258
2017-05-25T02:48:00,200.51,202.39,200.78,200.7,106.31565387
2017-05-25T02:48:30,200.51,202.41,200.71,200.53,232.8828993
2017-05-25T02:49:00,200.49,200.96,200.52,200.49,148.97211239
2017-05-25T02:49:30,200.4,200.54,200.49,200.4,140.67726547
2017-05-25T02:50:00,200.22,202.35,200.41,200.43,138.04635663
2017-05-25T02:50:30,200.21,200.65,200.23,200.21,106.2647073
2017-05-25T02:51:00,200.21,200.48,200.21,200.21,72.363168
2017-05-25T02:51:30,200.21,200.26,200.26,200.26,102.11382713
2017-05-25T02:52:00,200.21,200.26,200.26,200.22,83.18354648
2017-05-25T02:52:30,200.2,200.23,200.22,200.21,83.39391281
2017-05-25T02:53:00,200.2,200.21,200.2,200.2,165.79555913
2017-05-25T02:53:30,200.18,200.22,200.2,200.18,130.29548579
2017-05-25T02:54:00,200.06,200.22,200.21,200.06,109.0436079
2017-05-25T02:54:30,200,200.2,200.1,200,843.83808132
2017-05-25T02:55:00,200,200.07,200.05,200.04,136.47898759
2017-05-25T02:55:30,200,200.01,200,200.01,29.44469278
2017-05-25T02:56:00,200.01,200.01,200.01,200.01,6.5485
2017-05-25T02:56:30,200,200,200,200,3.5728
2017-05-25T02:57:00,200,200,200,200,8.8608
2017-05-25T02:57:30,200,200.01,200,200.01,109.75540795
2017-05-25T02:58:00,200,200.01,200.01,200,78.5536
2017-05-25T02:58:30,200,200.01,200,200,24.52108065
2017-05-25T02:59:00,200,200.01,200,200.01,10.66337756
2017-05-25T02:59:30,198,200.02,200.01,198,864.93274032
2017-05-25T03:00:00,197.77,199.55,199.55,199.53,46.67779135
2017-05-25T03:00:30,197.66,199.02,198.23,198.75,11.10282298
2017-05-25T03:01:00,197.11,198.82,197.8,197.25,286.38599933
2017-05-25T03:01:30,197.25,197.65,197.64,197.32,21.14553167
2017-05-25T03:02:00,197.34,197.99,197.49,197.99,647.97677537
2017-05-25T03:02:30,197.25,197.88,197.54,197.31,308.75250668
2017-05-25T03:03:00,197.66,197.99,197.66,197.99,36.33484183
2017-05-25T03:03:30,197.59,198,197.83,197.98,62.39498233
2017-05-25T03:04:00,197.89,198,197.89,198,38.09861357
2017-05-25T03:04:30,197.99,198,197.99,197.99,26.090575
2017-05-25T03:05:00,197.98,198.5,197.98,198.49,115.81903344
2017-05-25T03:05:30,198.3,199.9,198.3,199.83,120.25091506
2017-05-25T03:06:00,198.99,199.82,199.46,199.29,69.5274355
2017-05-25T03:06:30,199.02,200.59,199.03,200.53,131.63533209
2017-05-25T03:07:00,199.99,200.98,200.15,200.06,58.21251206
2017-05-25T03:07:30,199.61,200.1,199.63,199.61,123.4931
2017-05-25T03:08:00,197.5,200.98,199.63,198.9,645.38436685
2017-05-25T03:08:30,198.15,199.37,198.15,199.36,8.26297171
2017-05-25T03:09:00,198.9,199.36,199.35,199.36,20.66880136
2017-05-25T03:09:30,197.83,198.81,198.62,198.81,106.82614394
2017-05-25T03:10:00,198.56,198.81,198.56,198.81,18.2008
2017-05-25T03:10:30,198.56,198.61,198.56,198.61,21.9099
2017-05-25T03:11:00,198.54,199.59,198.54,199.59,96.32062387
2017-05-25T03:11:30,198.6,199.52,198.6,199.52,15.82029407
2017-05-25T03:12:00,198.68,199.81,199.48,199.46,42.04541017
2017-05-25T03:12:30,198.62,200,199.45,200,147.55019273
2017-05-25T03:13:00,199.94,200,199.99,199.98,56.27116943
2017-05-25T03:13:30,199.98,200,199.98,199.99,25.25668721
2017-05-25T03:14:00,199.99,200,199.99,200,49.9021
2017-05-25T03:14:30,200,200,200,200,8.95655513
2017-05-25T03:15:00,198.02,200,200,199.2,659.92707523
2017-05-25T03:15:30,199.11,199.7,199.11,199.7,25.5169
2017-05-25T03:16:00,199.37,199.7,199.37,199.37,14.7401
2017-05-25T03:16:30,199.33,199.85,199.36,199.34,39.51680876
2017-05-25T03:17:00,198.25,199.34,199.34,199.11,60.692705
2017-05-25T03:17:30,197.5,199.11,199.11,197.5,434.30863638
2017-05-25T03:18:00,197.5,198.17,198.15,197.58,381.36716872
2017-05-25T03:18:30,197.58,199.2,197.63,199.2,76.12494735
2017-05-25T03:19:00,198,198.21,198.21,198,11.6245
2017-05-25T03:19:30,198.01,198.58,198.48,198.01,59.08056441
2017-05-25T03:20:00,198.72,198.99,198.72,198.99,71.61842138
2017-05-25T03:20:30,198.9,199.5,198.9,199.46,334.72510615
2017-05-25T03:21:00,199.47,200,199.47,200,288.49585326
2017-05-25T03:21:30,199.9,202.5,199.93,202.41,740.58455675
2017-05-25T03:22:00,202.36,202.5,202.36,202.44,128.15985448
2017-05-25T03:22:30,202,202.5,202.39,202.49,153.04118229
2017-05-25T03:23:00,202.21,202.28,202.27,202.27,31.95495978
2017-05-25T03:23:30,202.15,202.27,202.17,202.26,5.97339716
2017-05-25T03:24:00,202.07,202.1,202.1,202.08,20.99503968
2017-05-25T03:24:30,200.61,202.12,202.01,202.12,57.98916831
2017-05-25T03:25:30,200.61,201.8,201.26,200.61,152.5203
2017-05-25T03:26:00,199.64,200.64,200.61,200.64,13.6755469
2017-05-25T03:26:30,200.09,201.08,201.08,200.11,130.52141509
2017-05-25T03:27:00,200.03,200.11,200.08,200.11,3.8517
2017-05-25T03:27:30,200,201.2,200.1,200,162.33171352
2017-05-25T03:28:00,198.83,201,200.84,198.83,71.18693233
2017-05-25T03:28:30,198.66,200.59,199.74,198.66,181.2809526
2017-05-25T03:29:00,198.84,201,199.76,201,152.16264459
2017-05-25T03:29:30,199.65,201.2,199.65,199.81,102.9382571
2017-05-25T03:30:00,199.85,200.23,199.86,200.23,79.18727837
2017-05-25T03:30:30,199.86,200.3,199.94,199.87,91.87405311
2017-05-25T03:31:00,199.85,200.3,199.91,199.91,96.02889026
2017-05-25T03:31:30,199.63,202.28,200.1,202.28,171.40561406
2017-05-25T03:32:00,200.26,202.21,201.23,200.26,97.70580432
2017-05-25T03:32:30,200.01,202.21,201.18,202.21,108.53352565
2017-05-25T03:33:00,201.49,203.69,201.49,201.96,846.01463524
2017-05-25T03:33:30,200.74,203.69,201.95,203.02,110.9717584
2017-05-25T03:34:00,201.63,202.95,201.63,202.6,27.19105679
2017-05-25T03:34:30,201.91,202.77,202.72,201.91,40.58629176
2017-05-25T03:35:00,202.21,202.56,202.49,202.33,37.24169037
2017-05-25T03:35:30,202.26,202.6,202.3,202.26,27.47462746
2017-05-25T03:36:00,202.27,202.6,202.27,202.33,55.1992
2017-05-25T03:36:30,202.27,202.34,202.27,202.27,28.33665744
2017-05-25T03:37:00,202.21,202.56,202.21,202.56,35.12806489
2017-05-25T03:37:30,202.38,203.5,202.38,202.63,183.29845338
2017-05-25T03:38:00,202.37,203.63,202.5,202.37,106.49014417
2017-05-25T03:38:30,202.2,203.3,202.53,202.2,211.41177558
2017-05-25T03:39:00,202.49,203.61,202.51,203.27,40.3297906
2017-05-25T03:39:30,202.74,203.54,202.97,203.38,43.49606664
2017-05-25T03:40:00,203.09,203.5,203.34,203.5,49.3663234
2017-05-25T03:40:30,202.97,203.24,203.24,202.97,61.18643571
2017-05-25T03:41:00,202.98,203.3,202.98,203,90.77437911
2017-05-25T03:41:30,202.92,203.28,203,202.93,79.73000949
2017-05-25T03:42:00,202.8,203.29,203,202.8,113.76046404
2017-05-25T03:42:30,202.83,203.14,202.88,203.14,35.31239829
2017-05-25T03:43:00,203.01,203.28,203.01,203.18,35.41825605
2017-05-25T03:43:30,203.06,203.69,203.06,203.31,234.89844337
2017-05-25T03:44:00,203.13,203.66,203.31,203.34,53.59086103
2017-05-25T03:44:30,203.06,204.1,203.31,203.24,182.47681661
2017-05-25T03:45:00,203.11,203.24,203.24,203.24,17.3131424
2017-05-25T03:45:30,203.23,204.07,203.24,203.26,46.82592315
2017-05-25T03:46:00,203.29,205,204.02,203.64,418.19763184
2017-05-25T03:46:30,203.29,206.94,203.64,205.66,476.66890706
2017-05-25T03:47:00,203.66,205.32,204.65,205.32,50.45834547
