time,low,high,open,close,volume
2017-05-23T03:25:00,166.42,167.01,166.62,166.66,84.81292916
2017-05-23T03:26:00,166.6,167.08,166.6,167.08,37.5821
2017-05-23T03:27:00,166.93,167.5,167.07,167.5,112.385888
2017-05-23T03:28:00,167.21,167.5,167.21,167.42,27.556342
2017-05-23T03:29:00,166.97,167.32,167.32,166.97,15.7361
2017-05-23T03:30:00,167.2,167.5,167.2,167.26,12.3264
2017-05-23T03:31:00,166.99,167.21,167.21,167,77.07441176
2017-05-23T03:32:00,167,167,167,167,92.99558208
2017-05-23T03:33:00,166.94,167.5,167,167.03,118.550178
2017-05-23T03:34:00,166.82,167.02,167.02,166.82,421.12866054
2017-05-23T03:35:00,166.83,167.01,166.83,166.89,25.7624
2017-05-23T03:36:00,166.86,166.86,166.86,166.86,32.2534
2017-05-23T03:37:00,166.82,166.86,166.86,166.82,18.3764
2017-05-23T03:38:00,166.82,166.85,166.82,166.85,17.6292
2017-05-23T03:39:00,166.82,167.5,166.86,167.45,248.46690987
2017-05-23T03:40:00,167.2,167.49,167.2,167.33,26.1681749
2017-05-23T03:41:00,167.09,167.49,167.35,167.49,19.88851098
2017-05-23T03:42:00,167.33,167.5,167.44,167.5,57.33022296
2017-05-23T03:43:00,167.44,167.5,167.44,167.5,45.9176
2017-05-23T03:44:00,167.48,167.8,167.48,167.8,62.552699
2017-05-23T03:45:00,166.94,167.53,167.53,167.22,35.30346945
2017-05-23T03:46:00,167.2,167.25,167.21,167.25,34.8078
2017-05-23T03:47:00,167.2,167.25,167.21,167.23,14.18755176
2017-05-23T03:48:00,167.23,167.81,167.23,167.81,117.631925
2017-05-23T03:49:00,167.29,167.39,167.29,167.31,76.92181695
2017-05-23T03:50:00,166.82,167.81,167.29,167.81,183.0476
2017-05-23T03:51:00,166.56,167.25,167.12,167.25,81.3457416
2017-05-23T03:52:00,166.65,166.74,166.67,166.7,31.899867
2017-05-23T03:53:00,166.44,166.97,166.71,166.77,73.63990704
2017-05-23T03:54:00,166.58,166.83,166.58,166.66,21.2645
2017-05-23T03:55:00,166.49,166.7,166.61,166.7,56.7031
2017-05-23T03:56:00,166.6,166.7,166.63,166.69,4.2914
2017-05-23T03:57:00,166.43,167.25,166.65,166.68,124.054992
2017-05-23T03:58:00,166.58,167.25,166.58,166.85,188.865954
2017-05-23T03:59:00,166.43,167.3,166.98,167.3,189.4053345
2017-05-23T04:00:00,166.61,167.23,166.81,166.95,56.58225527
2017-05-23T04:01:00,166.46,167.11,166.95,166.46,58.30351717
2017-05-23T04:02:00,166.43,166.45,166.45,166.43,2.334424
2017-05-23T04:03:00,166.15,166.44,166.44,166.26,70.59723623
2017-05-23T04:04:00,165.25,166.26,166.26,165.77,261.23609429
2017-05-23T04:05:00,166.06,166.06,166.06,166.06,41.2433
2017-05-23T04:06:00,165.56,166.05,166.05,165.73,57.64088945
2017-05-23T04:07:00,165.14,165.44,165.32,165.36,44.19345679
2017-05-23T04:08:00,165.21,166.24,165.35,165.22,69.99243343
2017-05-23T04:09:00,164.8,165.25,165.22,165,393.25019935
2017-05-23T04:10:00,164.71,164.99,164.97,164.71,78.27006756
2017-05-23T04:11:00,164.15,164.64,164.64,164.33,53.70934538
2017-05-23T04:12:00,164.27,164.33,164.3,164.33,82.58235
2017-05-23T04:13:00,164.15,164.85,164.33,164.15,131.25820387
2017-05-23T04:14:00,162.15,164.48,164.22,163.5,739.82834639
2017-05-23T04:15:00,162.92,163.5,163.31,163.46,28.60181883
2017-05-23T04:16:00,161.55,163.54,163.38,163.28,708.6576837
2017-05-23T04:17:00,160.6,163.28,163.28,161.91,491.54889082
2017-05-23T04:18:00,161.92,165.08,161.92,162.72,210.59408777
2017-05-23T04:19:00,162.33,162.73,162.73,162.34,41.568638
2017-05-23T04:20:00,162.28,163.51,162.28,163.03,63.6122914
2017-05-23T04:21:00,162.16,162.65,162.3,162.35,20.35944457
2017-05-23T04:22:00,161.88,162.35,162.35,161.94,28.66628957
2017-05-23T04:23:00,161.85,162.42,161.94,161.91,239.13998257
2017-05-23T04:24:00,161.02,161.75,161.75,161.02,26.3301
2017-05-23T04:25:00,161.25,162.99,161.55,162.99,77.52270397
2017-05-23T04:26:00,161,162.59,162.14,161.03,159.56557895
2017-05-23T04:27:00,160.32,161.03,161.03,160.32,87.881187
2017-05-23T04:28:00,160.3,160.79,160.4,160.42,173.66724
2017-05-23T04:29:00,160.5,161.49,160.57,160.67,80.32994925
2017-05-23T04:30:00,160.66,161,160.69,161,47.47828147
2017-05-23T04:31:00,160.31,161.7,160.74,161.47,324.78705134
2017-05-23T04:32:00,160.35,162.54,161.2,160.35,164.88110721
2017-05-23T04:33:00,160.38,161.88,160.92,160.49,220.83541864
2017-05-23T04:34:00,161.09,162.49,161.09,161.13,95.89688226
2017-05-23T04:35:00,161.31,161.62,161.31,161.32,81.815092
2017-05-23T04:36:00,161.38,163.14,161.42,161.88,261.0123882
2017-05-23T04:37:00,161.73,163.5,161.88,162.66,195.99533804
2017-05-23T04:38:00,161.98,162.66,162.66,162.4,190.22909829
2017-05-23T04:39:00,162.11,162.78,162.28,162.61,62.10918641
2017-05-23T04:40:00,162,162.61,162.59,162.31,86.33232525
2017-05-23T04:41:00,162.1,163.72,162.1,162.69,98.47455686
2017-05-23T04:42:00,162.69,163.88,162.69,163.18,304.33135966
2017-05-23T04:43:00,162.96,164.59,163.11,162.96,250.830167
2017-05-23T04:44:00,163.46,164.4,163.51,164.4,180.34311461
2017-05-23T04:45:00,164.05,164.26,164.07,164.12,181.36206847
2017-05-23T04:46:00,164.12,164.37,164.15,164.15,540.76053293
2017-05-23T04:47:00,164.15,164.4,164.18,164.17,147.15564852
2017-05-23T04:48:00,162.96,164.27,164.16,163.97,961.04018921
2017-05-23T04:49:00,162.98,163.97,163.97,163.77,14.46952804
2017-05-23T04:50:00,162.98,165.01,163.76,164,202.2971885
2017-05-23T04:51:00,164.18,165.77,164.18,164.33,155.90624707
2017-05-23T04:52:00,164.35,165.84,164.35,164.37,20.46151
2017-05-23T04:53:00,164.32,164.4,164.38,164.37,65.34937738
2017-05-23T04:54:00,163.5,164.35,164.33,163.95,103.09107879
2017-05-23T04:55:00,163.63,163.75,163.74,163.63,73.0436
2017-05-23T04:56:00,162.98,163.62,163.62,163.26,193.19700924
2017-05-23T04:57:00,163.01,163.17,163.08,163.09,100.797284
2017-05-23T04:58:00,162.96,163.16,163.03,163.16,184.18661556
2017-05-23T04:59:00,162.96,163.15,163.04,163.06,39.10980537
2017-05-23T05:00:00,162.49,162.99,162.96,162.49,131.37056754
2017-05-23T05:01:00,162.69,162.69,162.69,162.69,9.2605
2017-05-23T05:02:00,161.52,162.74,162.72,162.45,91.88793655
2017-05-23T05:03:00,162.29,162.58,162.33,162.29,5.0828
2017-05-23T05:04:00,161.94,162.5,162.29,162.5,48.2149
2017-05-23T05:05:00,161.5,162.5,161.83,161.75,145.785947
2017-05-23T05:06:00,161.7,162.39,162.09,161.7,162.56896702
2017-05-23T05:07:00,161.33,162.29,162.12,161.33,54.43400446
2017-05-23T05:08:00,161.58,162.39,161.58,161.77,23.752187
2017-05-23T05:09:00,161.46,161.89,161.88,161.46,30.447261
2017-05-23T05:10:00,161.47,161.8,161.5,161.8,55.87634822
2017-05-23T05:11:00,161.64,162.49,161.79,162.49,35.54337709
2017-05-23T05:12:00,161.8,162.24,162.16,161.8,25.08633
2017-05-23T05:13:00,161.46,161.98,161.82,161.94,64.21459224
2017-05-23T05:14:00,161.55,161.98,161.87,161.55,50.60647292
2017-05-23T05:15:00,161.4,161.98,161.75,161.87,72.46688381
2017-05-23T05:16:00,161.6,161.71,161.65,161.6,31.8743
2017-05-23T05:17:00,161.15,161.7,161.59,161.15,51.13008138
2017-05-23T05:18:00,161.04,161.5,161.18,161.49,71.12869442
2017-05-23T05:19:00,161.26,161.68,161.4,161.68,58.7977
2017-05-23T05:20:00,160.55,161.45,161.42,160.87,73.99975446
2017-05-23T05:21:00,160.5,160.96,160.85,160.5,105.84849675
2017-05-23T05:22:00,160.53,160.8,160.77,160.8,104.7437
2017-05-23T05:23:00,160.52,160.95,160.8,160.95,104.59299674
2017-05-23T05:24:00,160.88,160.96,160.93,160.89,44.1712
2017-05-23T05:25:00,160.78,160.88,160.88,160.78,12.25780365
2017-05-23T05:26:00,160.75,161.42,160.88,160.75,169.76360322
2017-05-23T05:27:00,160.67,161.03,160.83,160.98,34.40767947
2017-05-23T05:28:00,160.9,161.06,160.91,161.06,12.294
2017-05-23T05:29:00,161,161.42,161,161.33,66.23864507
2017-05-23T05:30:00,161,161.29,161.28,161,85.03622573
2017-05-23T05:31:00,161.01,161.28,161.27,161.03,28.85031623
2017-05-23T05:32:00,161.25,161.3,161.25,161.3,17.391666
2017-05-23T05:33:00,161.28,161.3,161.28,161.3,106.1129
2017-05-23T05:34:00,161.08,161.3,161.3,161.08,74.13516851
2017-05-23T05:35:00,161.09,161.27,161.1,161.26,37.55168256
2017-05-23T05:36:00,161,161.26,161.15,161.26,169.83328436
2017-05-23T05:37:00,161,161.3,161.23,161,103.2611
2017-05-23T05:38:00,161,161.08,161.03,161,117.35931371
2017-05-23T05:39:00,160.56,161,160.98,160.57,133.04282755
2017-05-23T05:40:00,160.44,160.94,160.59,160.44,139.69274687
2017-05-23T05:41:00,160.1,160.42,160.42,160.1,127.99525313
2017-05-23T05:42:00,160.1,160.94,160.11,160.51,139.16062621
2017-05-23T05:43:00,160.1,160.95,160.24,160.1,52.28648762
2017-05-23T05:44:00,160.37,160.57,160.41,160.57,24.7383
2017-05-23T05:45:00,160.28,160.53,160.45,160.53,48.78264946
2017-05-23T05:46:00,160.49,160.6,160.49,160.5,66.64723875
2017-05-23T05:47:00,160.5,160.6,160.52,160.5,55.77334348
2017-05-23T05:48:00,160.5,160.6,160.56,160.5,117.843979
2017-05-23T05:49:00,160.51,160.98,160.58,160.72,81.24075
2017-05-23T05:50:00,160.52,160.95,160.66,160.55,36.07012372
2017-05-23T05:51:00,160.5,160.65,160.53,160.5,281.42339698
2017-05-23T05:52:00,160.5,160.92,160.52,160.59,172.33315155
2017-05-23T05:53:00,160.38,161.86,160.5,160.38,198.16452
2017-05-23T05:54:00,160.51,161.19,160.6,161.19,15.1281
2017-05-23T05:55:00,160.39,161.15,161.06,160.48,39.47161103
2017-05-23T05:56:00,160.26,161.27,160.68,160.26,48.832393
2017-05-23T05:57:00,160.21,160.43,160.36,160.39,9.8788
2017-05-23T05:58:00,159.3,160.22,160.2,159.77,390.81830292
2017-05-23T05:59:00,159.3,160,159.74,159.3,94.01321784
2017-05-23T06:00:00,158.5,159.31,159.31,158.5,246.27886549
2017-05-23T06:01:00,158.52,158.81,158.67,158.52,46.36289501
2017-05-23T06:02:00,158.01,158.62,158.62,158.01,60.68025292
2017-05-23T06:03:00,157.72,158.09,158.05,157.76,555.83451035
2017-05-23T06:04:00,157.71,158.7,157.77,157.72,96.25036819
2017-05-23T06:05:00,157.72,158.4,158.4,158.34,51.785128
2017-05-23T06:06:00,157.8,158.7,158.04,158.7,81.71324881
2017-05-23T06:07:00,157.9,158.45,158.34,158.24,45.361
2017-05-23T06:08:00,157.82,159.08,158.24,159.08,69.25346156
2017-05-23T06:09:00,157.83,159.84,158.27,159.84,125.19713174
2017-05-23T06:10:00,159.32,160,159.54,160,63.1715879
2017-05-23T06:11:00,159.63,160.09,159.87,159.9,154.88205487
2017-05-23T06:12:00,158.84,159.9,159.84,159.33,144.24555443
2017-05-23T06:13:00,159.37,160.1,159.74,159.37,39.1468
2017-05-23T06:14:00,159.5,160.08,159.74,159.5,24.2323
2017-05-23T06:15:00,159.73,160.19,159.77,159.73,15.07701474
2017-05-23T06:16:00,159.55,160.2,159.68,159.74,59.61044047
2017-05-23T06:17:00,159.97,160.33,160.08,159.97,75.27846314
2017-05-23T06:18:00,160.21,160.57,160.23,160.57,57.0682
2017-05-23T06:19:00,160.57,160.77,160.57,160.77,23.802
2017-05-23T06:20:00,160.7,161.18,160.73,160.96,152.1434568
2017-05-23T06:21:00,160.47,160.9,160.81,160.56,69.58128458
2017-05-23T06:22:00,160.56,160.73,160.56,160.73,39.59307556
2017-05-23T06:23:00,160.31,160.74,160.65,160.31,95.1866
2017-05-23T06:24:00,160.45,161.19,160.45,160.78,138.5010957
2017-05-23T06:25:00,159.48,160.72,160.41,159.48,140.2516436
2017-05-23T06:26:00,159.9,161.2,160.03,161.2,157.5474
2017-05-23T06:27:00,160.28,161.86,160.54,160.28,104.06546387
2017-05-23T06:28:00,160.69,161.09,160.78,161.09,41.910072
2017-05-23T06:29:00,160.62,160.9,160.63,160.9,59.5506
2017-05-23T06:30:00,160.61,160.9,160.88,160.9,22.9849
2017-05-23T06:31:00,160.76,160.9,160.76,160.77,36.21640292
2017-05-23T06:32:00,160.7,160.77,160.75,160.77,43.6617
2017-05-23T06:33:00,160.72,161.1,160.72,161.1,122.7073
2017-05-23T06:34:00,160.89,161.95,160.89,161.09,76.52459185
2017-05-23T06:35:00,160.7,161.09,161.09,161.03,61.82576
2017-05-23T06:36:00,160.77,160.9,160.87,160.77,33.7945
2017-05-23T06:37:00,160.8,160.9,160.8,160.9,17.4862
2017-05-23T06:38:00,160.86,161.56,160.86,161.56,105.42998811
2017-05-23T06:39:00,161.29,161.7,161.29,161.7,139.52258029
2017-05-23T06:40:00,161.27,161.7,161.27,161.4,181.22988492
2017-05-23T06:41:00,161.23,161.4,161.3,161.23,78.4982871
2017-05-23T06:42:00,161.29,161.98,161.29,161.5,129.460311
2017-05-23T06:43:00,161.49,162,161.5,162,158.92808887
2017-05-23T06:44:00,161.25,161.52,161.52,161.25,59.340257
2017-05-23T06:45:00,161.27,161.44,161.38,161.4,39.08296797
2017-05-23T06:46:00,161.25,161.3,161.26,161.25,116.37784952
2017-05-23T06:47:00,161.27,161.9,161.27,161.31,130.679011
2017-05-23T06:48:00,161.35,161.82,161.35,161.82,40.88271214
2017-05-23T06:49:00,160.5,161.84,161.76,161.72,297.85456927
2017-05-23T06:50:00,161.47,161.65,161.49,161.59,20.9215
2017-05-23T06:51:00,161.42,161.65,161.49,161.65,69.47403065
2017-05-23T06:52:00,161.49,161.65,161.49,161.65,66.6861
2017-05-23T06:53:00,161.54,161.65,161.54,161.65,20.9829
2017-05-23T06:54:00,161.54,161.65,161.54,161.65,86.8799
2017-05-23T06:55:00,161.54,161.65,161.55,161.64,33.2781
2017-05-23T06:56:00,161.55,161.58,161.55,161.58,4.7422
2017-05-23T06:57:00,161.53,161.65,161.53,161.65,95.486
2017-05-23T06:58:00,161.64,162.36,161.64,162.36,89.10507249
2017-05-23T06:59:00,162.24,163.5,162.24,162.29,159.78156984
2017-05-23T07:00:00,162.02,163.06,162.57,162.69,55.056582
2017-05-23T07:01:00,162.47,162.62,162.57,162.62,96.59136869
2017-05-23T07:02:00,162.21,162.61,162.44,162.22,134.39655303
2017-05-23T07:03:00,162.01,162.21,162.21,162.01,15.48507219
2017-05-23T07:04:00,162.01,162.02,162.02,162.02,56.92599538
2017-05-23T07:05:00,162.01,162.02,162.02,162.01,40.745821
2017-05-23T07:06:00,162.01,162.02,162.02,162.01,35.81637348
2017-05-23T07:07:00,161.88,162.02,162.01,161.88,94.726457
2017-05-23T07:08:00,161.6,162,161.89,161.6,37.50205369
2017-05-23T07:09:00,161.6,161.73,161.6,161.73,38.7189
2017-05-23T07:10:00,161.66,161.67,161.66,161.66,43.9288
2017-05-23T07:11:00,161.54,161.66,161.66,161.63,87.25105548
2017-05-23T07:12:00,161.5,161.62,161.62,161.54,108.713323
2017-05-23T07:13:00,161.51,161.54,161.51,161.54,209.860802
2017-05-23T07:14:00,161.52,162.06,161.52,162.06,145.60163499
2017-05-23T07:15:00,161.93,162.82,161.93,162.82,50.92311892
2017-05-23T07:16:00,162.76,163.81,162.76,163.76,181.53265852
2017-05-23T07:17:00,163.61,163.76,163.76,163.67,206.50123061
2017-05-23T07:18:00,163.62,163.78,163.62,163.78,111.43114176
2017-05-23T07:19:00,163.77,164,163.77,163.92,138.60295903
2017-05-23T07:20:00,163.87,164.65,163.94,164.65,447.3714453
2017-05-23T07:21:00,163.93,164.75,164.05,164.75,173.28024309
2017-05-23T07:22:00,164,164.5,164.05,164.02,204.79792206
2017-05-23T07:23:00,164,164.05,164.05,164,31.05997796
2017-05-23T07:24:00,164,164.03,164.03,164,314.51504156
2017-05-23T07:25:00,163.71,164.75,164,164,412.15724274
2017-05-23T07:26:00,163.56,164.24,164,163.63,104.43788808
2017-05-23T07:27:00,163.62,164.26,163.98,163.62,69.63199182
2017-05-23T07:28:00,163.58,164.13,163.73,163.58,92.93420325
2017-05-23T07:29:00,164.01,164.27,164.01,164.27,13.4173
2017-05-23T07:30:00,163.92,164.28,164.13,164.28,80.42847807
2017-05-23T07:31:00,163.53,164.21,164.1,163.53,46.43928055
2017-05-23T07:32:00,163.68,164.28,163.71,163.75,58.00448881
2017-05-23T07:33:00,163.73,164.25,163.73,164.25,120.23682793
2017-05-23T07:34:00,164,164.17,164.17,164.09,34.50888605
2017-05-23T07:35:00,163.99,164.25,164.04,164.25,332.97952279
2017-05-23T07:36:00,164,164.73,164.23,164,307.95044131
2017-05-23T07:37:00,164.14,165,164.14,164.57,163.141
2017-05-23T07:38:00,164.52,165.49,164.52,164.67,151.41271953
2017-05-23T07:39:00,164.25,164.97,164.63,164.97,64.84143239
2017-05-23T07:40:00,164.23,165.15,164.68,164.23,127.589803
2017-05-23T07:41:00,164.21,164.76,164.76,164.71,114.24909945
2017-05-23T07:42:00,164.71,164.95,164.72,164.72,105.62675022
2017-05-23T07:43:00,164.72,165.31,164.72,165.31,95.1708
2017-05-23T07:44:00,164.77,165.38,164.77,165.38,68.49343828
2017-05-23T07:45:00,165.19,165.76,165.3,165.76,39.7478
2017-05-23T07:46:00,165.41,165.72,165.42,165.47,190.68268208
2017-05-23T07:47:00,165,165.87,165.47,165,178.94589248
2017-05-23T07:48:00,165.33,165.68,165.33,165.68,170.19847023
2017-05-23T07:49:00,165.53,166.08,165.55,166.03,703.68272128
2017-05-23T07:50:00,166,166.31,166.03,166,222.29446408
2017-05-23T07:51:00,166,166.01,166.01,166.01,77.01542779
2017-05-23T07:52:00,166,166.2,166.01,166.2,142.220146
2017-05-23T07:53:00,166.16,166.77,166.16,166.55,289.04203992
2017-05-23T07:54:00,166.35,166.52,166.51,166.35,139.02710917
2017-05-23T07:55:00,166.4,166.8,166.45,166.4,111.79154944
2017-05-23T07:56:00,166,167,166.4,166,381.213294
2017-05-23T07:57:00,165.15,166.92,166,165.15,234.81535923
2017-05-23T07:58:00,165.16,166.73,165.2,165.17,137.54794605
2017-05-23T07:59:00,164.33,165.16,165.16,164.33,118.57398951
2017-05-23T08:00:00,164.35,165,164.76,164.97,95.51544497
2017-05-23T08:01:00,163.45,165.22,164.59,164.54,252.838383
2017-05-23T08:02:00,164.3,165.15,164.55,164.53,39.35038797
2017-05-23T08:03:00,164.51,164.55,164.53,164.51,63.653373
2017-05-23T08:04:00,164.53,164.55,164.53,164.55,39.5488
2017-05-23T08:05:00,164.54,165.53,164.54,165.08,132.47382714
2017-05-23T08:06:00,164.74,165.95,165.08,164.77,69.119594
2017-05-23T08:07:00,164.76,165.83,164.76,164.97,112.87024051
2017-05-23T08:08:00,164.51,164.85,164.85,164.62,32.56451117
2017-05-23T08:09:00,164.48,164.7,164.53,164.48,166.750721
2017-05-23T08:10:00,164.32,164.71,164.46,164.5,46.96900674
2017-05-23T08:11:00,164.5,164.95,164.51,164.7,36.81566017
2017-05-23T08:12:00,164.52,165.8,164.58,164.74,84.782451
2017-05-23T08:13:00,164.5,165,164.6,164.99,207.78557136
2017-05-23T08:14:00,164.5,165,164.54,165,104.38264
2017-05-23T08:15:00,164.5,164.97,164.6,164.54,180.75121413
2017-05-23T08:16:00,164.3,164.52,164.51,164.3,116.932483
2017-05-23T08:17:00,163.87,164.31,164.3,164.09,64.7170602
2017-05-23T08:18:00,163.8,164.31,164.05,164.21,172.90189736
2017-05-23T08:19:00,163.41,164,163.84,163.87,158.231911
2017-05-23T08:20:00,163.53,163.87,163.64,163.55,28.5294
2017-05-23T08:21:00,163.6,164,163.6,164,44.34035864
2017-05-23T08:22:00,163.77,164,163.82,164,20.4198
2017-05-23T08:23:00,163.8,163.95,163.82,163.89,15.582193
2017-05-23T08:24:00,163.76,163.89,163.83,163.85,27.9818
2017-05-23T08:25:00,163.63,164.93,163.81,163.83,218.64583612
2017-05-23T08:26:00,163.8,164.99,163.84,163.88,70.494981
2017-05-23T08:27:00,163.55,164.88,163.87,164.88,53.76911599
2017-05-23T08:28:00,163.9,164.24,164.02,164,24.35548617
2017-05-23T08:29:00,164.06,164.23,164.12,164.08,31.44717964
2017-05-23T08:30:00,164.01,164.49,164.18,164.01,88.38178373
2017-05-23T08:31:00,164.06,164.51,164.06,164.1,209.3233068
2017-05-23T08:32:00,164.05,164.21,164.09,164.21,142.98250092
2017-05-23T08:33:00,164.03,164.47,164.09,164.38,115.032005
2017-05-23T08:34:00,164.03,164.27,164.17,164.24,92.421329
2017-05-23T08:35:00,164.24,164.55,164.24,164.55,77.007776
2017-05-23T08:36:00,164.52,164.53,164.52,164.53,94.93327447
2017-05-23T08:37:00,164.52,164.53,164.52,164.52,97.494013
2017-05-23T08:38:00,164.52,165,164.53,164.52,122.084946
2017-05-23T08:39:00,164.27,164.85,164.52,164.27,98.53727857
2017-05-23T08:40:00,164.29,164.99,164.29,164.5,357.06234126
2017-05-23T08:41:00,164.26,165,164.34,164.48,191.85264583
2017-05-23T08:42:00,164.48,164.51,164.51,164.48,82.326258
2017-05-23T08:43:00,164.48,164.49,164.48,164.48,25.546614
2017-05-23T08:44:00,164.41,164.54,164.5,164.41,77.88681974
2017-05-23T08:45:00,164.41,164.95,164.41,164.46,315.49224
2017-05-23T08:46:00,163.8,164.5,164.44,163.8,782.69954025
2017-05-23T08:47:00,164.21,165,164.28,164.77,209.89834051
2017-05-23T08:48:00,164.25,164.52,164.52,164.25,57.61403209
2017-05-23T08:49:00,163.8,165.82,164.35,163.8,317.09402804
2017-05-23T08:50:00,163.55,164.12,164.12,163.63,138.84483619
2017-05-23T08:51:00,163.51,163.58,163.58,163.55,42.0086556
2017-05-23T08:52:00,163.51,163.6,163.55,163.6,100.854012
2017-05-23T08:53:00,163.46,163.51,163.51,163.48,181.46699959
2017-05-23T08:54:00,163.12,163.48,163.41,163.25,167.52781924
2017-05-23T08:55:00,163.21,164.47,163.29,163.52,311.25298156
2017-05-23T08:56:00,163.12,164.49,164.29,163.8,120.49036369
2017-05-23T08:57:00,163.44,163.56,163.44,163.56,41.4119
2017-05-23T08:58:00,163.46,163.54,163.54,163.52,21.48832802
2017-05-23T08:59:00,163.19,163.87,163.51,163.19,153.35235926
2017-05-23T09:00:00,163.1,163.49,163.49,163.1,118.77120871
2017-05-23T09:01:00,163.12,164,163.21,163.12,107.322491
2017-05-23T09:02:00,163.05,163.39,163.19,163.39,287.55792057
2017-05-23T09:03:00,163.06,163.5,163.2,163.5,99.16590197
2017-05-23T09:04:00,163.06,163.5,163.19,163.41,153.23538
2017-05-23T09:05:00,163,163.5,163.33,163.17,296.02332652
2017-05-23T09:06:00,162.96,163.5,163,162.96,136.2056438
2017-05-23T09:07:00,162.51,163.02,162.94,162.61,119.901734
2017-05-23T09:08:00,162.2,163.02,162.61,162.2,385.17920836
2017-05-23T09:09:00,162.2,162.97,162.2,162.2,131.59747445
2017-05-23T09:10:00,162.2,163.21,162.21,162.21,267.49763998
2017-05-23T09:11:00,162.21,163.21,162.22,163.21,271.23669496
2017-05-23T09:12:00,162.09,162.68,162.54,162.35,266.5162293
2017-05-23T09:13:00,161.74,162.38,162.08,161.74,585.35202218
2017-05-23T09:14:00,161.47,161.99,161.94,161.69,414.35011
2017-05-23T09:15:00,161,161.78,161.69,161,377.57167965
2017-05-23T09:16:00,160,161.21,161.11,161.02,231.212047
2017-05-23T09:17:00,161.13,161.19,161.15,161.19,8.90528805
2017-05-23T09:18:00,161,161.14,161.14,161,134.52620571
2017-05-23T09:19:00,160.3,162.01,161,160.94,455.10899717
2017-05-23T09:20:00,160.77,160.9,160.77,160.9,90.9004439
2017-05-23T09:21:00,160.3,161.73,160.67,161.73,122.79512665
2017-05-23T09:22:00,160.49,160.89,160.89,160.53,84.66024
2017-05-23T09:23:00,160.48,160.55,160.54,160.55,22.65882509
2017-05-23T09:24:00,160,160.44,160.44,160,338.55237187
2017-05-23T09:25:00,160,160.54,160.13,160.54,64.68170503
2017-05-23T09:26:00,160.07,160.25,160.07,160.25,16.734341
2017-05-23T09:27:00,160.28,160.85,160.28,160.66,173.66341945
2017-05-23T09:28:00,160.31,160.86,160.52,160.68,116.89911975
2017-05-23T09:29:00,160.7,161.99,160.7,161.66,101.23578611
2017-05-23T09:30:00,161.25,161.66,161.65,161.25,199.68727017
2017-05-23T09:31:00,161.26,161.36,161.31,161.3,50.05972
