time,open,high,low,close,volume
2017-12-24T00:01:00,14719.5,14722.0,14620.0,14643.0,1740472.0
2017-12-24T00:02:00,14643.0,14716.0,14641.0,14692.5,646416.0
2017-12-24T00:03:00,14692.5,14697.5,14660.0,14670.0,360042.0
2017-12-24T00:04:00,14670.0,14684.5,14640.0,14647.5,1099826.0
2017-12-24T00:05:00,14647.5,14647.5,14560.0,14578.0,1644851.0
2017-12-24T00:06:00,14578.0,14578.0,14378.0,14394.0,4008348.0
2017-12-24T00:07:00,14394.0,14437.0,14303.5,14421.0,6096646.0
2017-12-24T00:08:00,14421.0,14474.0,14334.0,14351.0,3150036.0
2017-12-24T00:09:00,14351.0,14358.0,14235.5,14255.0,3124736.0
2017-12-24T00:10:00,14255.0,14364.0,14200.0,14332.0,3794199.0
2017-12-24T00:11:00,14332.0,14449.0,14331.5,14449.0,1778324.0
2017-12-24T00:12:00,14449.0,14449.0,14366.0,14415.5,1219579.0
2017-12-24T00:13:00,14415.5,14435.0,14391.0,14400.0,1444308.0
2017-12-24T00:14:00,14400.0,14514.5,14391.5,14392.0,1715348.0
2017-12-24T00:15:00,14392.0,14469.5,14390.0,14469.5,995965.0
2017-12-24T00:16:00,14469.5,14556.5,14458.0,14537.0,1762172.0
2017-12-24T00:17:00,14537.0,14633.0,14536.5,14611.0,1693181.0
2017-12-24T00:18:00,14611.0,14618.5,14465.5,14535.0,2900228.0
2017-12-24T00:19:00,14535.0,14588.5,14490.0,14588.5,727772.0
2017-12-24T00:20:00,14588.5,14592.5,14499.0,14576.0,977206.0
2017-12-24T00:21:00,14576.0,14598.5,14480.5,14496.0,831839.0
2017-12-24T00:22:00,14496.0,14615.5,14496.0,14523.5,1218053.0
2017-12-24T00:23:00,14523.5,14602.0,14523.5,14559.0,629102.0
2017-12-24T00:24:00,14559.0,14599.0,14516.0,14516.0,656198.0
2017-12-24T00:25:00,14516.0,14536.5,14443.5,14446.0,1251347.0
2017-12-24T00:26:00,14446.0,14461.0,14410.0,14429.0,1289764.0
2017-12-24T00:27:00,14429.0,14570.0,14428.5,14552.5,2226098.0
2017-12-24T00:28:00,14552.5,14555.5,14411.0,14471.0,814494.0
2017-12-24T00:29:00,14471.0,14471.0,14337.5,14369.0,1968389.0
2017-12-24T00:30:00,14369.0,14470.0,14369.0,14375.5,2495170.0
2017-12-24T00:31:00,14375.5,14467.0,14359.0,14452.5,2119598.0
2017-12-24T00:32:00,14452.5,14523.0,14450.0,14522.5,1480727.0
2017-12-24T00:33:00,14522.5,14602.5,14475.0,14597.0,1121833.0
2017-12-24T00:34:00,14597.0,14659.0,14570.0,14570.0,1329335.0
2017-12-24T00:35:00,14570.0,14606.0,14487.0,14510.5,3452117.0
2017-12-24T00:36:00,14510.5,14643.5,14510.5,14643.5,673559.0
2017-12-24T00:37:00,14643.5,14684.5,14635.5,14637.0,996597.0
2017-12-24T00:38:00,14637.0,14651.0,14599.5,14600.0,1768467.0
2017-12-24T00:39:00,14600.0,14629.0,14550.0,14578.0,920204.0
